,project name,Commit ID,commit_message,Maintenance,Testing,Feature Add,Bug fix,Documentation,Clean up,Build,Refactoring,Indentation,Token Replace,Source Control,Cross,Legal,Debug,Module Remove,Module Move,Rename,Versioning,Merge,Initialization,Internationalization,Data,Module Add,categories
1409,google-guava,4736eea644d1d22e3f48bdfe4b315ee0e6288cfa,"Update the immutable and mutable versions of copyOf() to have the correct restriction: don't make copies of Networks that allow parallel edges.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=125224138
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1410,google-guava,0200297294546709ca6d6c028651a297451046fd,"Shuffling from internal-only change.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=54791037
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Indentation']
1411,google-guava,1c5554dedb0924689285a34489ec1d6b57d076e9,"Add an IteratorBasedAbstractMap class to simplify map implementations in common.collect.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=78776528
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
1412,google-guava,3ccb1303de7949c003c3939871a35f8992314e61,"Prepare for release 23.4.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=175016465
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1413,google-guava,8b0051972aa91d50be08542e027e0e017cd0e542,"Small fix in javadoc
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=113660488
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1414,google-guava,f68659f02b5e59c51ecac61cd1ac94041c49a0ec,"Remove unnecessary copy of Arrays.copyOf now that we require a new enough version of GWT.

(taken over from kak's CL 83767705)

https://github.com/google/guava/issues/1942
https://github.com/google/guava/issues/1999
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=111610384
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
1415,google-guava,3fb7f1b80a39bf4557a87a20b95b2f5bca2d4bd5,"Fix Guava version number re. BloomFilter thread safety.

Fixes https://github.com/google/guava/issues/2949

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=170060213
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1416,google-guava,ca176c9481ed7e447a4207efd821da338fd0b6b5,"Remove @Beta from c.g.c.base.Equivalence (leave it on #equivalentTo).
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=31183871
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['Data']
1417,google-guava,5a42baf73ca755366e9aeff5567b2ef70d891852,"Add a disclaimer to Files/MoreFiles.getFileExtension that clarifies that it is unable to account for filesystem-specific quirks and instead only uses the information available in the File/Path API.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=141517772
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1418,google-guava,a2504dc46823bec501971201c75fe225c05eb02d,"Deprecate FluentIterable.toImmutable*. Change a few references to toImmutableList in FluentIterable javadoc.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=32777184
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1419,google-guava,d871deaba5b832cd60784595035cf3a305a63635,"Try to teach users how to understand complex chained Ordering statements.

https://github.com/google/guava/issues/1342
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=95475801
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1420,google-guava,7928bbe079303c54373453353c9ef2cd7de9365e,"Add ImmutableList.builderWithExpectedSize API.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=164872795
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1421,google-guava,a0f46c92c5c3ba95e9221da930a5970957af456b,"Try to explain the Stream equivalent for filter(Class) a little better.
(And stop caring about the paltry benefits of `e -> e instanceof Foo` over `Foo.class::isInstance`.)

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=133156773
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1422,google-guava,f8d905771028396cd88c7a40af3712df047a5e4a,"Add simple `closed` and `closedOpen` ContiguousSet factories for int and long.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=160847399
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1423,google-guava,9e964b3326b56e35f459d843b48a7ced88091b6f,"common.graph: remove j2cl annotations, as no one's using it from j2cl, it has no immediate prospective users, and it doesn't support Network-related capabilities anyway.

Bonus cleanup: remove TODOs for adding documentation, as the indicated bug has been closed.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=164867192
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Clean up', 'Documentation']"
1424,google-guava,17784aebfdd7c24f5476352361f5e87867a247a4,"Add flatteningToMultimap collectors.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=139360343
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1425,google-guava,be52ad577ab4a5c0ad8aec2a828d611c5bed2516,"Write the initial, skeletal BaseEncoding API.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=36544759
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1426,google-guava,4e9879bdc324a84617872f9cc2a321b7cde5bce1,"Add MoreExecutors.platformThreadFactory(), an AppEngine-aware version of Executors#defaultThreadFactory.

Update classes within c.g.common.util.concurrent that create new threads to use this factory.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=35431636
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1427,google-guava,2fe1415c5c2a1ee771a1616cc5d30d12e656026c,"Optimize BaseEncoding by removing GwtWorkarounds and using an implementation without streams
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=88332628
",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Clean up', 'Feature Add']"
1428,google-guava,a732620a1475039df983f20dc4111f2cb0a51ce3,"Forgot to specify equals().

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=162665061
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1429,google-guava,4940d982c1309f1c93a294d20c5018c7000ede43,"Add LocalCache.getOrDefault implementation.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=110199123
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1430,google-guava,b49d93bc0b428a29f84bc9cbd1537a7b51d8debe,"I thiiiink there's a chance the current removeEdge() impl could still cause a CME. Either way, I have a change that avoids the issue and is more efficient, by removing the self node from the predecessors/successors before we start iterating through them.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=125536109
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1431,google-guava,4c816891bd5b7eeb6c9787a73f5a0bc9aba8bfd7,"More safety checks when adding and removing edges, plus simplify the code. Rather than return a boolean, addEdge now asserts that it *always* add an edge (we avoid calling it at all if it wouldn't). Similarly for removing edges, removeEdge() now asserts that it always removes an edge - unless the graph is undirected and it's a self-loop edge.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=125784233
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1432,google-guava,f0351dde0b006721b68cd4926498e66414e137d8,"Deprecate Ordering.binarySearch.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=123249690
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1433,google-guava,b9fb572927249d885c631ceba20a2198da53de3d,"Modify recordStats to not accept a value in same manner as setWeakKey
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=44016270
",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Clean up', 'Maintenance']"
1434,google-guava,c24034b8d8d9b7f676d33e90c3d8eb7914860d00,"Deprecate the constants in com.google.common.base.Charsets for internal users. Internal users should prefer the constants in java.nio.charset.StandardCharsets.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=61098351
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1435,google-guava,6510d48005dd21d67f7655eae0689a6104117642,"Add Maps.toMap(Iterator, Function).
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=32512136
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1436,google-guava,ac579e0d20dd45ac8a713789e4708858a19fa894,"Fix some bugs related to calling Preconditions.checkNotNull on expressions
that are definitely non-null.

Created via a work-in-progress error-prone check for unnecessary null checks.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=81594383
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1437,google-guava,1d7f652e1866fbd9bfce7f20a9ba124638a4367a,"Add @SafeVarargs to Predicates.and(Predicate<? super T>...).

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=161877904
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1438,google-guava,566fc5d60f2b56232a6bd71e1f75c264f7f3b6b2,"A first pass at an optimized canDecode implementation.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=110304545
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Feature Add']
1439,google-guava,c7769b29de954b3469fb1d9a25a80cb333fdd0ae,"Add CharSource.lines().

Also make a variety of javadoc tweaks and improvements.

Fixes https://github.com/google/guava/issues/2693.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=149122377
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1440,google-guava,0bb149bf18b0a6968b2706edffc3a14616ead7d5,"Add @CheckReturnValue to collect.Range. This forces the caller of these APIs to ""do something"" with the result of the call.

For more information, see []
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=114147974
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1441,google-guava,97e6b600c1cb7cdd9e5b1806842dc7685f060136,"Add FluentIterable.toMultiset().
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=88522314
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1442,google-guava,4dac1d05549f6a1057a823aedec7f0e1f71a683b,"Specify constant-time behavior for HashCode.equals().
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=92925537
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1443,google-guava,5f2671256b389097c0712875936df4f29a1b7237,"Fix typo in javadoc: the name of the method to override is ""compare"", not ""compareTo"".
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=44580155
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1444,google-guava,3b5931ebc2b2e385cf7fa5925b97ba53377c70ec,"Add Multisets.union.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=34224294
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1445,google-guava,75fda2a9fea9e3415c661e8688332c24ffddc940,"Open source Converter and friends in Guava 16.0
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=58300985
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1446,google-guava,d34814fd4e8f13c1c78603bc620b251313ba10e9,"Annotate FutureCallback.onSuccess parameter as @Nullable.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=47989392
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1447,google-guava,e5f4c665001e8801cce23aa2a5fb493b7219fc04,"Optimize PairedStatsAccumulator.addAll(PairedStats). If we update the xStats before we update sumOfProductsOfDeltas, instead of after, so that we use the new value of (values.xStats().mean() - xStats.mean()) instead of the old value, then we absorb two of the factors in the product, and save ourselves a multiplication and a division.

This seems like a straight win, and also makes the code look more like that in the add(double, double) method.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=111495396
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1448,google-guava,212b62566935763aeb4d0dd9082b1238b4b6cb58,"Add some javadoc stating that immutable graphs are thread safe.

Slightly refactor code so enterprising users looking at the implementation don't think that's not the case :) And more seriously, this is a better design that makes us less likely to introduce bugs, so it's a good change all around. Thanks Greg!

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=131507603
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Documentation', 'Maintenance']"
1449,google-guava,eb62a02b48b4c55362aba4b98a182887f132397f,"Apply '@ForOverride' annotation to Equivalence.doEquivalent & doHash.

[]

https://github.com/google/guava/issues/1966

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=150196929
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1450,google-guava,c1c5dae45283129c67eb7d5d2b5b90eff4c92c4c,"Graph.java: break out mutation- and edge-specific methods into subinterfaces:
* Network.java: edge-specific methods (extends Graph)
* MutableGraph.java: mutation methods for Graph (extends Graph)
* MutableNetwork.java: mutation methods for Network (extends Network)
Graph<N, E> becomes Graph<N>.

Consequential changes:
* adding various new Network-specific classes (NetworkBuilder, AbstractNetwork, etc.)
* adapted Graph-specific classes to remove edge-related code

Note: Graph does not currently support parallel edges.

Motivations:
* Make graphs without explicit, first-class edge objects available.
* Remove mutation methods from the top-level interfaces so that Graph/Network objects supplied as their parameters don't (contractually) support modifications.  (And so that the slightly differing signatures for Graph and Network mutation methods don't cause user confusion.)
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=119461180
",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Clean up', 'Feature Add']"
1451,google-truth,3d1bca61e4d56574dbd673c56c0196824545fa7a,"Fix int/long comparisons bug by adding:
-IntegerSubject.isEqualTo(Long)
-IntegerSubject.isNotEqualTo(Long)
-LongSubject.isEqualTo(Integer)
-LongSubject.isNotEqualTo(Integer)
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=99529535
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1452,google-guava,1667927759ca66835d3154c99d25fa4799e507d6,"Move many implementations out of Futures.java (https://github.com/google/guava/issues/2091).
Mostly I've moved them to new classes, but I've also moved rejectionPropagatingExecutor to MoreExecutors (unmodified except for a new null check).

This also revealed that the GWT copy-pasted catching/catchingAsync code was missing use of rejectionPropagatingExecutor. This is now fixed.

Also, reformat the moved code.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=104101156
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
1453,google-guava,97f1b638e22d0a31fbe19221d78ca7a7ba2b68d2,"Multicatch!

This should be fine for Android, even old versions, as I understand it, since dex is smart enough to turn it into something that works with any version.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=165645769
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1454,google-guava,e152cfd14c610c68341de805bcf71589652f6133,"Rewrite nonCancellationPropagating to take advantage of setFuture
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=81244943
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1455,google-guava,8f4ff6f348be4bf9ffd17e5a90d0f4b5f78aa9e2,"Demote Network.adjacentEdges() from an interface to a utility method.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=129380888
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
1456,google-guava,9de0ce12f1648ee4f190e2ce706f26088727ff89,"In the FinalizableReferenceQueue code, remove the unnecessary nested exception
class Finalizer.ShutDown, which could cause problems if the URL for the
classfile of Finalizer was not related in the obvious way to the URL for the
classfile of Finalizer.ShutDown. This is Guava issue 1505
<https://code.google.com/p/guava-libraries/issues/detail?id=1505> reported by
Jesse Glick <jglick@cloudbees.com>, and the fix is based on the patch he linked
to there.

Also add a test to ensure that Finalizer doesn't acquire other nested classes
in the future.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=51090847
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1457,google-guava,e7f1daf9ef218a4c7fefc6d356c2119a8f04c629,"Reimplement legacy RateLimiter as a passthrough to its reimplementation under the new RateLimiter API.
I've mostly attempted to leave the behavior untouched, but there are a few changes:
- Fixed a bug that would arise with a negative nanoTime() (probably unlikely, but it could happen).
- Removed logging.
- Stop swallowing interrupts.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=65383672
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1458,google-guava,cb8c67aa2142f4d22d4b87dacfa0ffdb57790b59,"Change a couple of usages of Deque.push() and pop() to addFirst()/removeFirst(), reducing the delta for the JDK5 backport slightly.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=59415987
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1459,google-guava,91fe49bfefa687e8ee236b3a0602b2cb732f0b6c,"Give date-based deletions a stay of execution (24 months, not 18).
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=66299916
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1460,google-guava,f1f1d3d9bb0b989e87f6ff4a56972270d14b1d9c,"Add FluentIterable.concat methods, and make Iterable.concat methods delegate to them.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=112713876
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1461,google-guava,5b19db451f68be2d4707174492ecad58467e6983,"Copy static factory methods from HashCodes to HashCode.
Deprecate the old methods in HashCodes.
Update usages in com/google/common/hash to use new methods.
Move the tests from HashCodesTest to HashCodeTest.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=50448177
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
1462,google-guava,cd78ca12b249fb1c2ad0ec6aca324e7d733da4b7,"Convert all @GwtIncompatible.reason values to implementation comments.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=110542459
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Documentation']"
1463,google-guava,27b0d3840b057814b403fa8b194bad5914b166a4,"Make propagateCancellation helpers @GoogleInternal.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=169280037
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
1464,google-guava,1c73b2d932d3951ebee432c11c0f5aac9ea1b696,"Establish RangeMap iteration order, as per Guava issue 1842.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=76272760
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1465,google-guava,bf6a7fe2ec6c516bc7a1b6c2968db4666dca2b66,"Use presized ImmutableList.Builder in ImmutableSortedMap creation.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=75327745
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1466,google-guava,ef35fa6ce1d48e12c3e98fa8587758209cf6509c,"Remove compare(boolean, boolean), which has been renamed to compareFalseFirst.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=51892007
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Clean up']"
1467,google-guava,949b399eb099f9ebddb101139b6883229a744483,"Slightly update wording on Graph.equals() javadoc.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=130410280
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1468,google-guava,5cc546f8688ded5fe8c0ceb5d36a631f00b758c2,"Finish explaining the Stream equivalents.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=99831803
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1469,google-guava,73946cea36084dd24100b93ef0dee54cbd632fc7,"Added support for META-INF back. Now any resource loadable from a ClassLoader should be returned by ClassPath.getResource().
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=41869216
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1470,google-guava,ac4dddb89b7557e20f17c9464f3adf439373ac0d,"Migrate calls of to-be-deprecated Futures.java APIs to their equivalents:

- Migrate calls from transform(...AsyncFunction...) to transformAsync().
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=86703224
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1471,google-guava,e17ee922de0d2285ff8bf8212823c33d8589512d,"Simplify and deoptimize LinkedListMultimap
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=43258188
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1472,google-guava,caac80a4f9772ae544c98ac195e8a7432d6a9c9c,"Adding a new MediaType for ""application/manifest+json"", defined in http://www.w3.org/TR/appmanifest/
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=99289128
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1473,google-guava,1f6f5a3a56078740bf31066650da711b9247ff3f,"Add @CheckReturnValue to BinaryPredicates and Defaults.
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=86847333
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1474,google-guava,896c51abd32e136621c13d56b6130d0a72f4957a,"To fix external bug https://github.com/google/guava/issues/2152.

This code follows the article emcmanus mentioned:
https://community.oracle.com/blogs/kohsuke/2007/04/25/how-convert-javaneturl-javaiofile

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=144362958
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
1475,google-guava,7d350c1eba46ad4776ddcf839219e56d15db5541,"Expand on ""question 3"" from the graph/network javadoc, which I felt was a little hard to parse. Also some misc. javadoc cleanup.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=130752546
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1476,google-guice,af6a1df6a2f9005e1cbb55f2c1deb92a1abc1924,"Move detailed javadoc description down to implementation class
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1477,google-guice,1bcf6927a3cbbb2bd49bc3583bf0584b88bc1728,"Bug: CycleDetectingLockFactory could dead lock.

When several instances of a CycleDetectingLockFactory
are used they could deadlock each other as they
don't share locks information between each other.

This is fixed by using shared storage for
all factories instances.
-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=103304752
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
1478,google-truth,48af2c8e4473cc985e6387643fb58f9edeba1b35,"Annotate empty strings in collections printed by MultimapSubject.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=164014537
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1479,Netflix-hollow,3ba62b571f3ef8cb7f7be1a8a9f07f951bebe8ac,"Type sharding: need to swap() the ArraySegmentRecycler between applying deltas to shards
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1480,Netflix-hollow,c7167d56ff29848bc195395579dcba230bfbd46b,"Added missing set sampling
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1481,Netflix-hollow,bf80a78c23a831d9a5cdc9de5835a29435d954c0,"FilteredHollowBlobWriter does not break if nonexistent types are specified, schemas are encoded into blob header.
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
